FID,OBJECTID,SHAPE,HTXT,HTXTK,HLINIEN,DIVA_ID,LTYP,WEBLINK1,SE_ANNO_CAD_DATA
OEFFHALTESTOGD.14634168,14634168,POINT (16.283285011864375 48.1269929696533),Perchtoldsdorf Rudolf-Hochmayer-Gasse,Perchtoldsdorf Rudolf-Hochmayer-Gasse,1,,2,https://anachb.vor.at?P=SQ&input=Perchtoldsdorf%20Rudolf-Hochmayer-Gasse&start=1,
OEFFHALTESTOGD.14634169,14634169,POINT (16.283294012206852 48.12690906945002),Perchtoldsdorf Rudolf-Hochmayer-Gasse,Perchtoldsdorf Rudolf-Hochmayer-Gasse,2,,2,https://anachb.vor.at?P=SQ&input=Perchtoldsdorf%20Rudolf-Hochmayer-Gasse&start=1,
OEFFHALTESTOGD.14634170,14634170,POINT (16.2715574153134 48.131010292665465),Perchtoldsdorf Goethestraße,Perchtoldsdorf Goethestraße,"1,257",,3,https://anachb.vor.at?P=SQ&input=Perchtoldsdorf%20Goethestraße&start=1,
OEFFHALTESTOGD.14634171,14634171,POINT (16.271517112559955 48.13101027001343),Perchtoldsdorf Goethestraße,Perchtoldsdorf Goethestraße,"1,257",,2,https://anachb.vor.at?P=SQ&input=Perchtoldsdorf%20Goethestraße&start=1,
OEFFHALTESTOGD.14634172,14634172,POINT (16.27144061546056 48.13099829191529),Perchtoldsdorf Goethestraße,Perchtoldsdorf Goethestraße,"2,257",,3,https://anachb.vor.at?P=SQ&input=Perchtoldsdorf%20Goethestraße&start=1,
OEFFHALTESTOGD.14634173,14634173,POINT (16.271400312716594 48.1309982692223),Perchtoldsdorf Goethestraße,Perchtoldsdorf Goethestraße,"2,257",,2,https://anachb.vor.at?P=SQ&input=Perchtoldsdorf%20Goethestraße&start=1,
OEFFHALTESTOGD.14634174,14634174,POINT (16.270479403772114 48.116762693075124),Perchtoldsdorf Salitergasse,Perchtoldsdorf Salitergasse,"206,259",,3,https://anachb.vor.at?P=SQ&input=Perchtoldsdorf%20Salitergasse&start=1,
OEFFHALTESTOGD.14634175,14634175,POINT (16.26980570453972 48.117566293170185),Perchtoldsdorf Salitergasse,Perchtoldsdorf Salitergasse,"2,206,256,257,258,259",,3,https://anachb.vor.at?P=SQ&input=Perchtoldsdorf%20Salitergasse&start=1,
OEFFHALTESTOGD.14634176,14634176,POINT (16.26976541230346 48.11756626990851),Perchtoldsdorf Salitergasse,Perchtoldsdorf Salitergasse,"2,206,256,257,258,259",,2,https://anachb.vor.at?P=SQ&input=Perchtoldsdorf%20Salitergasse&start=1,
OEFFHALTESTOGD.14634177,14634177,POINT (16.270578304633613 48.117434392841425),Perchtoldsdorf Salitergasse,Perchtoldsdorf Salitergasse,"1,257",,3,https://anachb.vor.at?P=SQ&input=Perchtoldsdorf%20Salitergasse&start=1,
OEFFHALTESTOGD.14634178,14634178,POINT (16.27053801249988 48.11743436985064),Perchtoldsdorf Salitergasse,Perchtoldsdorf Salitergasse,"1,257",,2,https://anachb.vor.at?P=SQ&input=Perchtoldsdorf%20Salitergasse&start=1,
OEFFHALTESTOGD.14634179,14634179,POINT (16.256887912465903 48.12837809726348),Perchtoldsdorf Haydngasse,Perchtoldsdorf Haydngasse,"1,2,206,255,257,259",,3,https://anachb.vor.at?P=SQ&input=Perchtoldsdorf%20Haydngasse&start=1,
OEFFHALTESTOGD.14634180,14634180,POINT (16.256847611784693 48.128378069468496),Perchtoldsdorf Haydngasse,Perchtoldsdorf Haydngasse,"1,2,206,255,257,259",,2,https://anachb.vor.at?P=SQ&input=Perchtoldsdorf%20Haydngasse&start=1,
OEFFHALTESTOGD.14634181,14634181,POINT (16.275267511702186 48.12699299087295),Perchtoldsdorf Schweglergasse,Perchtoldsdorf Schweglergasse,"256,257,258",,3,https://anachb.vor.at?P=SQ&input=Perchtoldsdorf%20Schweglergasse&start=1,
OEFFHALTESTOGD.14634182,14634182,POINT (16.274755411616148 48.12671719110224),Perchtoldsdorf Schweglergasse,Perchtoldsdorf Schweglergasse,"256,257,258",,3,https://anachb.vor.at?P=SQ&input=Perchtoldsdorf%20Schweglergasse&start=1,
OEFFHALTESTOGD.14634183,14634183,POINT (16.26823370835724 48.12159029321732),Perchtoldsdorf Spitalskirche,Perchtoldsdorf Spitalskirche,259,,3,https://anachb.vor.at?P=SQ&input=Perchtoldsdorf%20Spitalskirche&start=1,
OEFFHALTESTOGD.14634184,14634184,POINT (16.26764970765066 48.122093993756295),Perchtoldsdorf Spitalskirche,Perchtoldsdorf Spitalskirche,"2,206,256,257,258,259",,3,https://anachb.vor.at?P=SQ&input=Perchtoldsdorf%20Spitalskirche&start=1,
OEFFHALTESTOGD.14634185,14634185,POINT (16.267609411875476 48.12209396973714),Perchtoldsdorf Spitalskirche,Perchtoldsdorf Spitalskirche,"2,206,256,257,258,259",,2,https://anachb.vor.at?P=SQ&input=Perchtoldsdorf%20Spitalskirche&start=1,
OEFFHALTESTOGD.14634186,14634186,POINT (16.4440069830167 48.09022983158829),Himberg Pellendorfer Straße,Himberg Pellendorfer Straße,218,,3,https://anachb.vor.at?P=SQ&input=Himberg%20(bei%20Wien)%20Pellendorfer%20Straße&start=1,
OEFFHALTESTOGD.14634187,14634187,POINT (16.4435308838345 48.089815731816415),Himberg Pellendorfer Straße,Himberg Pellendorfer Straße,218,,3,https://anachb.vor.at?P=SQ&input=Himberg%20(bei%20Wien)%20Pellendorfer%20Straße&start=1,
OEFFHALTESTOGD.14634188,14634188,POINT (16.23234597402258 48.077807605708415),Hinterbrühl Weissenbacher Straße,Hinterbrühl Weissenbacher Straße,264,,3,https://anachb.vor.at?P=SQ&input=Hinterbrühl%20bei%20Mödling%20Weissenbacher%20Straße&start=1,
OEFFHALTESTOGD.14634189,14634189,POINT (16.23235487296558 48.07763350639676),Hinterbrühl Weissenbacher Straße,Hinterbrühl Weissenbacher Straße,264,,3,https://anachb.vor.at?P=SQ&input=Hinterbrühl%20bei%20Mödling%20Weissenbacher%20Straße&start=1,
OEFFHALTESTOGD.14634190,14634190,POINT (16.23292987275051 48.077459505927855),Hinterbrühl Weissenbacher Straße,Hinterbrühl Weissenbacher Straße,"260,265",,3,https://anachb.vor.at?P=SQ&input=Hinterbrühl%20bei%20Mödling%20Weissenbacher%20Straße&start=1,
OEFFHALTESTOGD.14634191,14634191,POINT (16.233145472684466 48.077207405849414),Hinterbrühl Weissenbacher Straße,Hinterbrühl Weissenbacher Straße,"260,265",,3,https://anachb.vor.at?P=SQ&input=Hinterbrühl%20bei%20Mödling%20Weissenbacher%20Straße&start=1,
OEFFHALTESTOGD.14634778,14634778,POINT (16.39164881261932 48.21819036959202),Praterstern (Westseite),Praterstern (Westseite),O,,1,https://anachb.vor.at?P=SQ&input=Wien%20Praterstern&start=1,
OEFFHALTESTOGD.14634779,14634779,POINT (16.394918711970494 48.20539196986028),Rasumofskygasse (Marxergasse),Rasumofskygasse (Marxergasse),4A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Rasumofskygasse&start=1,
OEFFHALTESTOGD.14634780,14634780,POINT (16.39383171210998 48.20556556996873),Rasumofskygasse,Rasumofskygasse,4A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Rasumofskygasse&start=1,
OEFFHALTESTOGD.14634781,14634781,POINT (16.386321812651993 48.216346869405946),Nestroyplatz/Praterstraße,Nestroyplatz/Praterstraße,5A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Nestroyplatz/Praterstraße&start=1,
OEFFHALTESTOGD.14634782,14634782,POINT (16.289303812578286 48.22236206929405),Predigtstuhl,Predigtstuhl,46A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Predigtstuhl&start=1,
OEFFHALTESTOGD.14634783,14634783,POINT (16.28953731252133 48.22238606987621),Predigtstuhl,Predigtstuhl,"44B,46B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Predigtstuhl&start=1,
OEFFHALTESTOGD.14634784,14634784,POINT (16.277284311791256 48.18772146984282),Preindlgasse,Preindlgasse,"53A,54A,54B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Preindlgasse&start=1,
OEFFHALTESTOGD.14634785,14634785,POINT (16.27767961268473 48.187511869718065),Preindlgasse,Preindlgasse,53A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Preindlgasse&start=1,
OEFFHALTESTOGD.14634786,14634786,POINT (16.424230712243222 48.1580553699917),Pretschgasse,Pretschgasse,69A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Pretschgasse&start=1,
OEFFHALTESTOGD.14634787,14634787,POINT (16.424230713222745 48.15822316967022),Pretschgasse,Pretschgasse,69A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Pretschgasse&start=1,
OEFFHALTESTOGD.14634788,14634788,POINT (16.51001081250977 48.223265769578134),Christine-Touaillon-Straße,Christine-Touaillon-Straße,"88A,88B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Christine-Touaillon-Straße&start=1,
OEFFHALTESTOGD.14634789,14634789,POINT (16.29697971404843 48.1296611830028),Brunner Straße/Ketzergasse,Brunner Straße/Ketzergasse,"207,61B",,3,https://anachb.vor.at?P=SQ&input=Wien%20Brunner%20Straße/Ketzergasse&start=1,
OEFFHALTESTOGD.14634790,14634790,POINT (16.29693941233479 48.12966116926567),Brunner Straße/Ketzergasse,Brunner Straße/Ketzergasse,"207,61B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Brunner%20Straße/Ketzergasse&start=1,
OEFFHALTESTOGD.14634791,14634791,POINT (16.35209601222728 48.202218770044425),Kirchengasse,Kirchengasse,"49,N49",,1,https://anachb.vor.at?P=SQ&input=Wien%20Kirchengasse&start=1,
OEFFHALTESTOGD.14634792,14634792,POINT (16.35145821218229 48.20220676993953),Kirchengasse,Kirchengasse,"49,N49",,1,https://anachb.vor.at?P=SQ&input=Wien%20Kirchengasse&start=1,
OEFFHALTESTOGD.14634793,14634793,POINT (16.361272227049266 48.14594316089567),Siedlung Blumental,Siedlung Blumental,"120,17A,200,210,66A,67A,67B,N66,N67",,3,https://anachb.vor.at?P=SQ&input=Wien%20Siedlung%20Blumental&start=1,
OEFFHALTESTOGD.14634794,14634794,POINT (16.36163152679651 48.14582326108216),Siedlung Blumental,Siedlung Blumental,"120,17A,200,210,66A,67A,67B,N66,N67",,3,https://anachb.vor.at?P=SQ&input=Wien%20Siedlung%20Blumental&start=1,
OEFFHALTESTOGD.14634795,14634795,POINT (16.248601112158802 48.21895056970398),Karl-Bekehrty-Straße,Karl-Bekehrty-Straße,52A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Karl-Bekehrty-Straße&start=1,
OEFFHALTESTOGD.14634796,14634796,POINT (16.279925312528498 48.227299470148324),Siedlung Heuberg,Siedlung Heuberg,44A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Siedlung%20Heuberg&start=1,
OEFFHALTESTOGD.14634797,14634797,POINT (16.261842311788396 48.21803476940638),Siedlung Kordon,Siedlung Kordon,52B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Siedlung%20Kordon&start=1,
OEFFHALTESTOGD.14634798,14634798,POINT (16.261482912409512 48.21792106934561),Siedlung Kordon,Siedlung Kordon,52B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Siedlung%20Kordon&start=1,
OEFFHALTESTOGD.14634799,14634799,POINT (16.280796712441823 48.25068096987505),Promenadeweg,Promenadeweg,43A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Promenadeweg&start=1,
OEFFHALTESTOGD.14634800,14634800,POINT (16.280958412001745 48.250591269814564),Promenadeweg,Promenadeweg,43A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Promenadeweg&start=1,
OEFFHALTESTOGD.14634801,14634801,POINT (16.485949383318054 48.21743621730872),Siegesplatz,Siegesplatz,"26A,550,92A,N20,N84,N91",,3,https://anachb.vor.at?P=SQ&input=Wien%20Siegesplatz&start=1,
OEFFHALTESTOGD.14634802,14634802,POINT (16.48546438329334 48.217705517670986),Siegesplatz,Siegesplatz,"26A,550,552,92A,97A,N20,N84,N91",,3,https://anachb.vor.at?P=SQ&input=Wien%20Siegesplatz&start=1,
OEFFHALTESTOGD.14634803,14634803,POINT (16.419577412979187 48.27112216971952),Siemensstraße,Siemensstraße,"31A,SV901",,2,https://anachb.vor.at?P=SQ&input=Wien%20Siemensstraße&start=1,
OEFFHALTESTOGD.14634804,14634804,POINT (16.419667312204563 48.271343369418105),Siemensstraße,Siemensstraße,31A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Siemensstraße&start=1,
OEFFHALTESTOGD.14634805,14634805,POINT (16.32121191213039 48.18061806945707),Tivoligasse,Tivoligasse,9A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Tivoligasse&start=1,
OEFFHALTESTOGD.14634806,14634806,POINT (16.3221911129172 48.18044426986213),Tivoligasse,Tivoligasse,9A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Tivoligasse&start=1,
OEFFHALTESTOGD.14634807,14634807,POINT (16.317515311251988 48.25414427659753),Sievering,Sievering,"39A,415",,3,https://anachb.vor.at?P=SQ&input=Wien%20Sievering&start=1,
OEFFHALTESTOGD.14634808,14634808,POINT (16.31747491180064 48.25414427005074),Sievering,Sievering,"39A,415",,2,https://anachb.vor.at?P=SQ&input=Wien%20Sievering&start=1,
OEFFHALTESTOGD.14634809,14634809,POINT (16.317129111493095 48.25418017613183),Sievering,Sievering,"39A,415",,3,https://anachb.vor.at?P=SQ&input=Wien%20Sievering&start=1,
OEFFHALTESTOGD.14634810,14634810,POINT (16.317088712013547 48.25418016944935),Sievering,Sievering,"39A,415",,2,https://anachb.vor.at?P=SQ&input=Wien%20Sievering&start=1,
OEFFHALTESTOGD.14634811,14634811,POINT (16.30139961926496 48.26385688225927),Jägerhaus,Jägerhaus,415,,3,https://anachb.vor.at?P=SQ&input=Wien%20Jägerhaus&start=1,
OEFFHALTESTOGD.14634812,14634812,POINT (16.301462419979647 48.263934582091125),Jägerhaus,Jägerhaus,415,,3,https://anachb.vor.at?P=SQ&input=Wien%20Jägerhaus&start=1,
OEFFHALTESTOGD.14634813,14634813,POINT (16.531687213345787 48.224785969594414),Wehrbrücklstraße,Wehrbrücklstraße,99A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Wehrbrücklstraße&start=1,
OEFFHALTESTOGD.14634814,14634814,POINT (16.531651312216933 48.22486976992388),Wehrbrücklstraße,Wehrbrücklstraße,99A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Wehrbrücklstraße&start=1,
OEFFHALTESTOGD.14634815,14634815,POINT (16.462040812267333 48.168726869961844),Paul-Wagner-Gasse,Paul-Wagner-Gasse,76B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Paul-Wagner-Gasse&start=1,
OEFFHALTESTOGD.14634816,14634816,POINT (16.460603513315508 48.16900246962207),Paul-Wagner-Gasse,Paul-Wagner-Gasse,76B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Paul-Wagner-Gasse&start=1,
OEFFHALTESTOGD.14634817,14634817,POINT (16.321607212563006 48.187236369410925),Weiglgasse,Weiglgasse,57A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Weiglgasse&start=1,
OEFFHALTESTOGD.14634818,14634818,POINT (16.37780581319268 48.20469746969417),Weihburggasse,Weihburggasse,"1,2,71,D",,1,https://anachb.vor.at?P=SQ&input=Wien%20Weihburggasse&start=1,
OEFFHALTESTOGD.14634819,14634819,POINT (16.377581212276407 48.20421246977021),Weihburggasse,Weihburggasse,"1,2,D",,1,https://anachb.vor.at?P=SQ&input=Wien%20Weihburggasse&start=1,
OEFFHALTESTOGD.14634820,14634820,POINT (16.33242291223549 48.22980086976406),Weinhauser Gasse,Weinhauser Gasse,"40,41,N41",,1,https://anachb.vor.at?P=SQ&input=Wien%20Weinhauser%20Gasse&start=1,
OEFFHALTESTOGD.14634821,14634821,POINT (16.331803112165975 48.23012396967639),Weinhauser Gasse,Weinhauser Gasse,"40,41,N41",,1,https://anachb.vor.at?P=SQ&input=Wien%20Weinhauser%20Gasse&start=1,
OEFFHALTESTOGD.14634822,14634822,POINT (16.428964813086267 48.16191436943135),Weißenböckstraße,Weißenböckstraße,"11,71",,1,https://anachb.vor.at?P=SQ&input=Wien%20Weißenböckstraße&start=1,
OEFFHALTESTOGD.14634823,14634823,POINT (16.42842581211984 48.16174057008723),Weißenböckstraße,Weißenböckstraße,69A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Weißenböckstraße&start=1,
OEFFHALTESTOGD.14635448,14635448,POINT (16.456210712582966 48.21434756987242),Strandbad Stadlau,Strandbad Stadlau,"92A,96A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Strandbad%20Stadlau&start=1,
OEFFHALTESTOGD.14635449,14635449,POINT (16.40745921244943 48.187074669779136),Maria-Jacobi-Gasse,Maria-Jacobi-Gasse,80A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Maria-Jacobi-Gasse&start=1,
OEFFHALTESTOGD.14635450,14635450,POINT (16.40762091248605 48.187164469498505),Maria-Jacobi-Gasse,Maria-Jacobi-Gasse,80A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Maria-Jacobi-Gasse&start=1,
OEFFHALTESTOGD.14635451,14635451,POINT (16.29843061221057 48.17274076998203),Stranzenberggasse,Stranzenberggasse,"58A,58B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Stranzenberggasse&start=1,
OEFFHALTESTOGD.14635452,14635452,POINT (16.29788271180056 48.17254306964818),Stranzenberggasse,Stranzenberggasse,"58A,58B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Stranzenberggasse&start=1,
OEFFHALTESTOGD.14635453,14635453,POINT (16.38138111291629 48.28618167013323),Strebersdorf (Scheydgasse),Strebersdorf (Scheydgasse),32A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Strebersdorf&start=1,
OEFFHALTESTOGD.14635454,14635454,POINT (16.380725312544225 48.28616966961937),Strebersdorf (Marksteinergasse),Strebersdorf (Marksteinergasse),34A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Strebersdorf&start=1,
OEFFHALTESTOGD.14635455,14635455,POINT (16.46942501230967 48.15285366980882),Sängergasse,Sängergasse,73B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Sängergasse&start=1,
OEFFHALTESTOGD.14635456,14635456,POINT (16.388751743936442 48.29542795155925),Strebersdorfer Platz,Strebersdorfer Platz,"32A,510,850",,3,https://anachb.vor.at?P=SQ&input=Wien%20Strebersdorfer%20Platz&start=1,
OEFFHALTESTOGD.14635457,14635457,POINT (16.38871131194237 48.2954279700523),Strebersdorfer Platz,Strebersdorfer Platz,"32A,510,850",,2,https://anachb.vor.at?P=SQ&input=Wien%20Strebersdorfer%20Platz&start=1,
OEFFHALTESTOGD.14635458,14635458,POINT (16.388855112877465 48.29541007003166),Strebersdorfer Platz,Strebersdorfer Platz,32A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Strebersdorfer%20Platz&start=1,
OEFFHALTESTOGD.14635459,14635459,POINT (16.389281744582195 48.295499650696605),Strebersdorfer Platz,Strebersdorfer Platz,"501,510",,3,https://anachb.vor.at?P=SQ&input=Wien%20Strebersdorfer%20Platz&start=1,
OEFFHALTESTOGD.14635460,14635460,POINT (16.458411612833583 48.21978246986924),Stadlauer Friedhof,Stadlauer Friedhof,92A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Stadlauer%20Friedhof&start=1,
OEFFHALTESTOGD.14635461,14635461,POINT (16.458366712091554 48.219884269417356),Stadlauer Friedhof,Stadlauer Friedhof,92A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Stadlauer%20Friedhof&start=1,
OEFFHALTESTOGD.14635462,14635462,POINT (16.403614412942975 48.18702076967532),Neu Marx,Neu Marx,80A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Neu%20Marx&start=1,
OEFFHALTESTOGD.14635463,14635463,POINT (16.34969751230272 48.206421669273325),Strozzigasse,Strozzigasse,"46,N46",,1,https://anachb.vor.at?P=SQ&input=Wien%20Strozzigasse&start=1,
OEFFHALTESTOGD.14635464,14635464,POINT (16.34876321292687 48.20645756964683),Strozzigasse,Strozzigasse,"46,N46",,1,https://anachb.vor.at?P=SQ&input=Wien%20Strozzigasse&start=1,
OEFFHALTESTOGD.14635465,14635465,POINT (16.32023281292573 48.27749567001437),Sulzwiese,Sulzwiese,38A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Sulzwiese&start=1,
OEFFHALTESTOGD.14635466,14635466,POINT (16.31974771275871 48.27714886982735),Sulzwiese,Sulzwiese,38A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Sulzwiese&start=1,
OEFFHALTESTOGD.14635467,14635467,POINT (16.410720112670084 48.16586896975257),Swatoschgasse,Swatoschgasse,15A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Swatoschgasse&start=1,
OEFFHALTESTOGD.14635468,14635468,POINT (16.410567312741215 48.16586896987136),Swatoschgasse,Swatoschgasse,15A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Swatoschgasse&start=1,
OEFFHALTESTOGD.14635469,14635469,POINT (16.360153912646176 48.19190156956607),Ziegelofengasse,Ziegelofengasse,13A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Ziegelofengasse&start=1,
OEFFHALTESTOGD.14635470,14635470,POINT (16.345268812544795 48.20427236977088),Burggasse/Zieglergasse,Burggasse/Zieglergasse,48A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Burggasse/Zieglergasse&start=1,
OEFFHALTESTOGD.14635471,14635471,POINT (16.345098112379127 48.205733169832314),Neustiftgasse/Zieglergasse,Neustiftgasse/Zieglergasse,48A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Neustiftgasse/Zieglergasse&start=1,
OEFFHALTESTOGD.14635472,14635472,POINT (16.3453586119994 48.20187146929292),Westbahnstraße/Zieglergasse,Westbahnstraße/Zieglergasse,"49,N49",,1,https://anachb.vor.at?P=SQ&input=Wien%20Westbahnstraße/Zieglergasse&start=1,
OEFFHALTESTOGD.14635473,14635473,POINT (16.344649012515085 48.201787669377794),Westbahnstraße/Zieglergasse,Westbahnstraße/Zieglergasse,"49,N49",,1,https://anachb.vor.at?P=SQ&input=Wien%20Westbahnstraße/Zieglergasse&start=1,
OEFFHALTESTOGD.14635474,14635474,POINT (16.53597221255076 48.227155769910794),Zifferergasse,Zifferergasse,99B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Zifferergasse&start=1,
OEFFHALTESTOGD.14635475,14635475,POINT (16.535837413015138 48.227179769544904),Zifferergasse,Zifferergasse,99B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Zifferergasse&start=1,
OEFFHALTESTOGD.14635476,14635476,POINT (16.475812012098274 48.170853669271054),Freudenauer Hafenbrücke,Freudenauer Hafenbrücke,76A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Freudenauer%20Hafenbrücke&start=1,
OEFFHALTESTOGD.14635477,14635477,POINT (16.475749112894334 48.17073987005954),Freudenauer Hafenbrücke,Freudenauer Hafenbrücke,"73A,76A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Freudenauer%20Hafenbrücke&start=1,
OEFFHALTESTOGD.14635478,14635478,POINT (16.476162312590684 48.16993106927027),Freudenauer Hafenbrücke,Freudenauer Hafenbrücke,"79A,79B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Freudenauer%20Hafenbrücke&start=1,
OEFFHALTESTOGD.14635479,14635479,POINT (16.47633301339895 48.16987716950662),Freudenauer Hafenbrücke,Freudenauer Hafenbrücke,79A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Freudenauer%20Hafenbrücke&start=1,
OEFFHALTESTOGD.14635480,14635480,POINT (16.458133112525147 48.182690469640406),Seitenhafenstraße,Seitenhafenstraße,79B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Seitenhafenstraße&start=1,
OEFFHALTESTOGD.14635481,14635481,POINT (16.45760311305099 48.18405006997389),Seitenhafenstraße,Seitenhafenstraße,79B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Seitenhafenstraße&start=1,
OEFFHALTESTOGD.14635482,14635482,POINT (16.468814112743964 48.22405576953169),Zschokkegasse,Zschokkegasse,26A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Zschokkegasse&start=1,
OEFFHALTESTOGD.14635483,14635483,POINT (16.469685513047732 48.224049870125945),Zschokkegasse,Zschokkegasse,26A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Zschokkegasse&start=1,
